source,record_id,name,other_names,address,city,state,postal_code,phone,taxonomy,last_updated,latitude,longitude
nppes,1225696925,"MINNESOTA DENTAL PROFESSIONALS, P.C.",DENTAL CARE OF BROOKLYN PARK,5901 94TH AVE N STE 105,BROOKLYN PARK,MN,55443,763-703-2512,"Dentist, General Practice",2019-08-14,,
nppes,1073063103,"MINNESOTA DENTAL PROFESSIONALS, P.C.",DENTAL ARTS OF MINNEAPOLIS,"825 NICOLLET MALL, STE 425",MINNEAPOLIS,MN,55402,612-332-7675,"Dentist, General Practice",2016-10-13,44.975586734473,-93.273227034334
nppes,1245881093,"MINNESOTA DENTAL PROFESSIONALS, P.C.",FOLEY DENTAL OFFICE,11237 FOLEY BLVD NW,COON RAPIDS,MN,55448,763-757-1234,"Dentist, General Practice",2019-09-24,45.174440986393,-93.276475974852
nppes,1811483795,MINNESOTA DURABLE MEDICAL EQUIPMENT LLC,,15600 36TH AVE N STE 270,MINNEAPOLIS,MN,55446,612-210-2452,"Durable Medical Equipment & Medical Supplies, Customized Equipment",2018-07-03,45.022217491321,-93.477489759207
nppes,1649424904,MINNESOTA ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS PA,,7149 FRANCE AVE S,EDINA,MN,55435,651-450-7273,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-09-15,44.874078096424,-93.328769817879
nppes,1538216411,MINNESOTA ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS PA,DR. D. ORTHODONTICS,"3475 PLYMOUTH BLVD, SUITE 300",PLYMOUTH,MN,55447,763-559-0559,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-09-15,45.019898534542,-93.476832935989
nppes,1417340563,MIRACLE MILE DENTISTRY PA,36TH STREET DENTAL,5806A W 36TH ST,ST LOUIS PARK,MN,55416,952-929-5292,Dentist,2015-03-13,44.937845665597,-93.353239060249
nppes,1912395419,"MN DENTISTRY, PC",ASPEN DENTAL,"3570 RIVER RAPIDS DRIVE NW, STE 110",COOR RAPIDS,MN,55448,315-454-6000,"Dentist, General Practice",2015-01-06,45.199343839928,-93.352067149978
nppes,1730788498,MODERN DENTAL PROFESSIONALS,,676 COUNTY ROAD 10 NE,BLAINE,MN,55434,763-780-5007,Dentist,2020-10-22,45.125942369464,-93.252687122286
nppes,1447860523,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - SEWARD,2010 27TH AVE S,MINNEAPOLIS,MN,55406,612-336-8478,Dentist,2020-08-04,44.962343289973,-93.233085984893
nppes,1821356502,"MODERN DENTAL PROFESSIONALS, MINNESOTA PC",MIDWEST DENTAL - ST. LOUIS PARK,3345 DAKOTA AVE S,ST LOUIS PARK,MN,55416,952-929-9450,"Dentist, General Practice",2012-05-01,44.943428513567,-93.360274911879
nppes,1003286808,"MODERN DENTAL PROFESSIONALS, MN PC",MIDWEST DENTAL,"2147 NORTHDALE BLVD NW, NWOOD",COON RAPIDS,MN,55433,763-767-4888,"Dentist, General Practice",2015-10-06,45.18299233593,-93.322311334843
nppes,1710358379,"MODERN DENTAL PROFESSIONALS, MN PC",MIDWEST DENTAL,7532 BROOKLYN BLVD,BROOKLYN PARK,MN,55443,763-280-5737,"Dentist, General Practice",2015-10-08,45.091716558049,-93.351280565331
nppes,1881060069,"MODERN DENTAL PROFESSIONALS, MN PC",MIDWEST DENTAL,3909 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421,612-789-3573,"Dentist, General Practice",2015-08-11,45.039734914123,-93.218200466106
nppes,1528452430,"MONARCH DENTAL, PLLC",,"8097 HIGHWAY 65 NE, SUTIE 104",SPRING LAKE PARK,MN,55432,612-331-3601,Dentist,2015-03-28,45.114845777443,-93.241578738981
nppes,1053834481,MONDALE DENTAL LLC,"ROGER MONDALE DDS|ROGER MONDALE, DDS","10600 OLD COUNTY RD 15, SUITE 120",PLYMOUTH,MN,55441,763-512-8500,"Dentist, General Practice",2024-07-30,44.985001565123,-93.414449806578
nppes,1386035590,MOORE LAKE DENTAL,,"6230 HIGHWAY 65 NE, SUITE 105",FRIDLEY,MN,55432,763-571-5497,Dentist,2015-02-10,45.081050733698,-93.243955786413
nppes,1649867334,MSP ORTHODONTICS PLLC,,825 NICOLLET MALL STE 531,MINNEAPOLIS,MN,55402,612-332-4344,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-12-29,44.975586734473,-93.273227034334
nppes,1629150008,NANCY A NORLING DDS PA,,1660 HIGHWAY 100 S STE 122,MINNEAPOLIS,MN,55416,952-544-4129,"Dentist, General Practice",2020-08-22,,
nppes,1831309152,NEIL C BONSTROM DDS PA,,"6550 YORK AVE S, STE 302",EDINA,MN,55435,952-920-0863,Dentist,2020-08-22,44.886019729385,-93.320747939396
nppes,1467515460,"NEIL R. COVIN, D.D.S., P.A.",,3401 WOODDALE AVE S,ST LOUIS PARK,MN,55416,952-920-9209,"Dentist, Periodontics",2020-08-22,44.941944540883,-93.359883802833
nppes,1043471337,NICOLLET 38TH ST DENTAL,,17 E 38TH ST,MINNEAPOLIS,MN,55409,612-825-7835,"Dentist, General Practice",2008-06-19,44.934041964624,-93.277642090986
nppes,1003108895,NICOLLET DENTAL,,6101 NICOLLET AVE. SO.,MINNEAPOLIS,MN,55419,612-866-8550,Dentist,2011-05-11,44.89229568579,-93.278026145059
nppes,1952997421,"NODLANDMONDRY, P.L.L.C.",ABERDEEN DENTAL ASSOCIATES,11800 ABERDEEN ST NE STE 110,BLAINE,MN,55449,402-560-8346,"Dentist, General Practice",2020-12-17,45.184437417368,-93.232873099149
nppes,1952428393,"NORMANDALE DENTAL ASSOCIATES, P.A.",,10700 NORMANDALE BLVD,BLOOMINGTON,MN,55437,952-888-9661,"Dentist, General Practice",2020-08-22,44.80990833831,-93.350509371992
nppes,1831119437,"NORTHEAST DENTAL WELLNESS, PA","MISNER AND KWON, PA",3201 JOHNSON ST. NE,MINNEAPOLIS,MN,55418,612-781-6568,"Dentist, General Practice",2022-07-21,45.025905216347,-93.237036807559
nppes,1659670362,NORTHERN ORTHODONTICS,,1109 EAST MOORE LAKE DRIVE,FRIDLEY,MN,55432,651-439-2600,"Clinic/Center, Dental",2011-03-21,45.081635236939,-93.23998489905
nppes,1821746249,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE DOWNTOWN MINNEAPOLIS,825 NICOLLET MALL STE 1025,MINNEAPOLIS,MN,55402,612-333-2879,"Dentist, General Practice",2022-03-15,44.975586734473,-93.273227034334
nppes,1598413916,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BLOOMINGTON,10611 FRANCE AVE S STE 200,BLOOMINGTON,MN,55431,952-888-4125,"Dentist, General Practice",2022-03-15,44.811656578526,-93.329455265117
nppes,1801043096,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK,4959 EXCELSIOR BLVD STE 200,ST LOUIS PARK,MN,55416,952-920-8774,"Dentist, General Practice",2022-03-15,44.931533563516,-93.345406446402
nppes,1144978560,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BLAINE PHEASANT RIDGE,4255 PHEASANT RIDGE DR NE STE 407,BLAINE,MN,55449,763-225-6100,"Dentist, General Practice",2022-03-15,45.162457915544,-93.162308281684
nppes,1598413957,"NORTHLAND DENTAL PARTNERS, PLLC",DENTAL CARE ON BRYANT,4552 BRYANT AVE S,MINNEAPOLIS,MN,55419,612-825-1697,"Dentist, General Practice",2025-01-17,44.920424069,-93.290934027335
nppes,1285377820,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BLAINE 10,261 COUNTY ROAD 10 NE STE 10,BLAINE,MN,55434,763-786-9644,"Dentist, General Practice",2022-04-20,45.129154830174,-93.258742180523
nppes,1497403810,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BROOKLYN CENTER,512 66TH AVE N,BROOKLYN CENTER,MN,55430,763-560-3334,"Dentist, General Practice",2022-03-15,,
nppes,1790433126,"NORTHLAND DENTAL PARTNERS, PLLC",DENTISTRY ON 77TH,4980 W 77TH ST,EDINA,MN,55435,952-835-3383,"Dentist, General Practice",2025-03-14,44.864200278546,-93.347920491644
nppes,1740938166,"NORTHLAND DENTAL PARTNERS, PLLC",CEDAR BEND DENTAL CARE,13040 RIVERDALE DR NW STE 600,COON RAPIDS,MN,55448,763-323-3042,"Dentist, General Practice",2025-08-04,45.208206901117,-93.359189006919
nppes,1790435428,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK WEST 36TH STREET,5806 W 36TH ST STE A,ST LOUIS PARK,MN,55416,952-929-5292,"Dentist, General Practice",2022-05-02,44.937845665597,-93.353239060249
nppes,1619619129,"NORTHLAND DENTAL PARTNERS, PLLC",CENTRAL AVENUE DENTAL CARE,12371 ULYSSES ST NE,BLAINE,MN,55434,763-203-6100,"Dentist, General Practice",2024-02-01,45.194576608309,-93.236297266435
nppes,1518616614,"NORTHLAND DENTAL PARTNERS, PLLC",MN DENTALCARE,6601 LYNDALE AVE S STE 230,RICHFIELD,MN,55423,612-866-1234,"Dentist, General Practice",2025-03-11,44.883315059624,-93.286475253869
nppes,1932200037,NORTHLAND ENDODONTICS PA,,"11800 ABERDEEN ST NE, SUITE 140",BLAINE,MN,55449,763-772-0330,"Dentist, Endodontics",2020-08-22,45.184437417368,-93.232873099149
nppes,1710161500,NORTHPARK DENTAL,,9120 BALTIMORE ST NE,BLAINE,MN,55449,763-786-1560,Dentist,2007-12-28,45.136231867638,-93.233604657513
nppes,1336337526,NORTHSIDE MINNESOTA ORAL AND MAXILLOFACIAL SURGEONS,,11441 OSAGE ST NW,COON RAPIDS,MN,55433,763-862-6442,Dentist,2007-10-12,45.178169282467,-93.319076644431
nppes,1336361534,NORTHTOWN CENTER DENTAL CENTER,NORTHTOWN DENTAL,113 NORTHTOWN DR NE,BLAINE,MN,55434,763-780-5007,Dentist,2020-08-22,45.12834306473,-93.259432899399
nppes,1093771248,NORTHWEST DENTAL CENTER P.A.,,2226 CENTRAL AVE NE,MINNEAPOLIS,MN,55418,612-788-3133,"Dentist, General Practice",2020-08-22,45.010167701032,-93.247406779411
nppes,1215083183,NORTHWOODS DENTAL,,"15600 36TH AVE N, SUITE 270",PLYMOUTH,MN,55446,763-557-0911,"Dentist, General Practice",2020-08-22,45.022217491321,-93.477489759207
nppes,1427156249,OCEANVIEW MANAGEMENT INC,DENTURES ASP,15910 46TH AVE N,PLYMOUTH,MN,55446,763-218-5350,"Dentist, General Practice",2007-11-29,45.038423300868,-93.481963927279
nppes,1548641657,OLUWAKAYODE ADEBOLA OLOWOYO,GRACEPOINT FAMILY DENTISTRY,4851 124TH LN NE,BLAINE,MN,55449,952-457-1462,Dentist,2015-06-15,45.195722834819,-93.149197269975
nppes,1528558244,ON-SITE DENTISTRY,,7600 FRANCE AVE S STE 1100,EDINA,MN,55435,763-545-7545,"Clinic/Center, Multi-Specialty",2018-05-17,44.865443721606,-93.329013866426
nppes,1699601310,"ONYX DENTAL, PLLC",,2232 HENNEPIN AVE,MINNEAPOLIS,MN,55405,612-749-3314,"Dentist, General Practice",2026-06-22,44.960204612814,-93.293348026142
nppes,1043095771,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",PEARSON ORTHODONTICS,7450 FRANCE AVE S STE 270,EDINA,MN,55435,952-926-2551,"Dentist, Orthodontics and Dentofacial Orthopedics",2023-08-30,44.868191392684,-93.329108972522
nppes,1265586192,OSAGE DENTAL ASSOCIATES PA,,11441 OSAGE ST NW,COON RAPIDS,MN,55433,763-757-6600,"Dentist, General Practice",2020-08-22,45.178169282467,-93.319076644431
nppes,1255494712,OXBORO DENTAL CARE,,525 W 98TH ST,BLOOMINGTON,MN,55420,952-881-2243,"Dentist, General Practice",2020-08-22,,
nppes,1609718311,"PA K. YANG, DDS PPLC",,2936 ALDRICH AVE S,MINNEAPOLIS,MN,55408,612-256-4333,Dentist,2026-04-09,44.949389309677,-93.289445371
nppes,1710030796,PADULA DENTAL PA,,"7260 UNIVERSITY AVE NE, SUITE 115",FRIDLEY,MN,55432,763-571-1070,"Dentist, General Practice",2020-08-22,45.097885739498,-93.263811519383
nppes,1396089298,PAN ORTHODONTIC CLINICS,,"5101 VERNON AVE S, SUITE 502",EDINA,MN,55436,952-926-3747,"Dentist, Orthodontics and Dentofacial Orthopedics",2012-11-15,44.910740908449,-93.355437309761
nppes,1831528447,"PATRICK J. FOY DDS,PA",CREEKSIDE DENTAL,"3340 REPUBLIC AVE, STE 130",ST LOUIS PARK,MN,55426,952-938-2740,Dentist,2015-11-06,44.939528017203,-93.368162109115
nppes,1548690001,"PATRICK J. FOY DDS,PA",RIVERSIDE DENTAL,606 24TH AVE S STE 806,MINNEAPOLIS,MN,55454,612-332-3561,"Dentist, General Practice",2013-11-20,44.966827109419,-93.237846998074
nppes,1114981677,PATTI FROEBER COMPREHENSIVE DENTISTRY PA,,"312 CENTRAL AVE SE, SUITE 440",MINNEAPOLIS,MN,55414,612-379-2428,"Dentist, General Practice",2022-12-05,44.986936068879,-93.254679610011
nppes,1679765929,PAUL BOETTNER D.D.S. PLLC,BAY CREEK DENTAL,"1495 COUNTY ROAD 101 N, SUITE 2",PLYMOUTH,MN,55447,763-476-6774,"Dentist, General Practice",2012-06-15,44.995397961216,-93.502005685781
nppes,1467870303,PAUL BOETTNER DDS PLLC,,1485 COUNTY ROAD 101 N,PLYMOUTH,MN,55447,763-476-6774,"Dentist, General Practice",2014-03-28,44.995249653396,-93.50200776292
nppes,1679794176,PAUL S STONE DDS KEITH E JOHNSON DDS AND ASSOCIATES PA,STONE AND JOHNSON DENTAL GROUP,"3300 EDINBOROUGH WAY, SUITE 210",EDINA,MN,55435,952-831-1112,"Dentist, General Practice",2020-08-22,,
nppes,1659543320,PEIXIN LIU DDS,FAMILY DENTAL CARE,"2407 109TH AVENUE, SUITE 240",BLAINE,MN,55449,763-783-8200,"Dentist, General Practice",2008-04-02,45.167520021032,-93.210220615123
nppes,1962538330,PEIXIN LIU DDS,FAMILY DENTISTRY,"500 OSBORNE ROAD, SUITE 155 UNITY PROFESSIONAL BLDG",FRIDLEY,MN,55432,763-786-3800,"Dentist, General Practice",2020-08-22,45.107837324939,-93.258547420705
nppes,1093842841,PEIXIN LIU DDS,FAMILY DENTAL CARE,"2407 109TH AVENUE, SUITE 240",BLAINE,MN,55449,763-783-8200,"Dentist, General Practice",2020-08-22,45.167520021032,-93.210220615123
nppes,1376648402,PENN AVENUE FAMILY DENTAL,,5346 PENN AVE S,MINNEAPOLIS,MN,55419,612-922-0894,"Dentist, General Practice",2020-08-22,44.905829010205,-93.308718922261
nppes,1629166566,"PENTAGON DENTAL GROUP, LTD",,4940 VIKING DR STE 127,EDINA,MN,55435,952-835-3383,"Dentist, General Practice",2020-08-22,44.861965286358,-93.34876023778
nppes,1922278753,PHILIP F FABEL DDS PA,,4600 LAKE RD,ROBBINSDALE,MN,55422,763-537-1292,"Dentist, General Practice",2008-03-07,,
nppes,1992083125,"PIONEER DENTAL, P.A.",,4227 WINNETKA AVE N,NEW HOPE,MN,55428,763-536-1100,"Dentist, General Practice",2011-08-01,45.033124770035,-93.380395566697
nppes,1730384280,PLYMOUTH DENTAL CARE PC,,"4000 ANNAPOLIS LN N, SUITE 103",PLYMOUTH,MN,55447,763-551-0501,"Dentist, General Practice",2020-08-22,45.029065786826,-93.457352085292
nppes,1609095140,PLYMOUTH PLAZA DENTAL,,"1495 COUNTY ROAD 101 N, SUITE2",PLYMOUTH,MN,55447,763-476-6774,"Dentist, General Practice",2020-08-22,44.995397961216,-93.502005685781
nppes,1508574773,"PLYMOUTH SMILES DENTISTRY, PC",PLYMOUTH SMILES DENTISTRY,3405 VICKSBURG LN N STE 120,PLYMOUTH,MN,55447,763-390-2414,Dentist,2022-11-07,45.019139583229,-93.481831951281
nppes,1821145723,"POINT FAMILY DENTISTRY, LLC",,"10611 FRANCE AVE S, SUITE 201",BLOOMINGTON,MN,55431,952-881-8404,Dentist,2020-08-22,44.811656578526,-93.329455265117
nppes,1649332842,POSNICK DENTAL CARE PA,,3400 DAKOTA AVENUE SOUTH,SAINT LOUIS PARK,MN,55416,952-929-0459,Dentist,2020-08-22,44.942454553435,-93.360401919615
nppes,1053481010,PRINVEV DENTAL P.A,,4227 WINNETKA AVE N,NEW HOPE,MN,55428,763-536-1100,Dentist,2020-08-22,45.033124770035,-93.380395566697
nppes,1003654104,PROACTIVE HEALTHCARE EDUCATION CENTER,PROACTIVE DENTAL CLINIC CORP,334 E LAKE ST STE 105,MINNEAPOLIS,MN,55408,310-883-8932,"Dentist, Dental Public Health",2024-07-16,44.948410308469,-93.271296698216
nppes,1528805553,PROACTIVE HEALTHCARE EDUCATION CENTER,PROACTIVE DENTAL CLINIC CORP,334 E LAKE ST STE 105,MINNEAPOLIS,MN,55408,310-883-8932,"Dentist, Dental Public Health",2024-07-09,44.948410308469,-93.271296698216
nppes,1679911531,READY SET SMILE PA,ADT KIDS DENTAL SERVICES PA,3501 ALDRICH  AVE S,MINNEAPOLIS,MN,55408,612-721-6118,Dental Therapist,2026-03-10,44.939463459876,-93.289390438025
nppes,1952712366,REGENTS OF THE UNIVERSITY OF MINNESOTA,U OF MN SCHOOL OF DENTISTRY,"515 DELAWARE ST SE, 7-530 MOOS TOWER",MINNEAPOLIS,MN,55455,613-262-6423,Dentist,2014-05-20,44.972652777943,-93.231458404927
nppes,1467672709,REGENTS OF THE UNIVERSITY OF MINNESOTA,BOYNTON HEALTH SERVICE,410 CHURCH ST SE,MINNEAPOLIS,MN,55455,612-624-9998,"Clinic/Center, Dental",2025-07-24,44.972308310616,-93.233921309826
nppes,1457448615,REGENTS OF THE UNIVERSITY OF MINNESOTA,UNIVERSITY OF MINNESOTA SCHOOL OF DENTISTRY,"515 DELAWARE ST SE, 7-530 MOOS TOWER",MINNEAPOLIS,MN,55455,612-626-6529,"Clinic/Center, Dental",2024-06-24,44.972652777943,-93.231458404927
nppes,1619277043,"REKA KOERNER D.D.S.,P.A.",901 FAMILY DENTISTRY,901 23RD AVE NE,MINNEAPOLIS,MN,55418,612-789-9444,"Dentist, General Practice",2010-11-02,45.010929279126,-93.249033972536
nppes,1346273059,"RHODE ISLAND DENTAL, P.A.",,3645 RHODE ISLAND AVE S,ST LOUIS PARK,MN,55426,952-938-7628,"Dentist, General Practice",2020-08-22,44.93786876334,-93.378162301692
nppes,1548430101,"RICHARD C. RENDER, D.D.S., P.A.",,"8900 PENN AVE S, SUITE 307",BLOOMINGTON,MN,55431,952-884-7706,Dentist,2008-03-10,44.842011463058,-93.308932468547
nppes,1003231713,RICHFIELD DENTISTRY PC,RICHFIELD DENTISTRY,6411 RICHFIELD PKWY,RICHFIELD,MN,55423,612-869-3440,"Dentist, General Practice",2014-03-04,,
nppes,1669655890,RICHFIELD ORTHODONTIC ASSOCIATES,,"1537 E 66TH ST, SUITE 100",RICHFIELD,MN,55423,612-866-3333,"Dentist, Orthodontics and Dentofacial Orthopedics",2007-12-11,44.883437690062,-93.252856148865
nppes,1609098458,"RIVER BLUFF DENTAL, P.A.",,10851 RHODE ISLAND AVE S,BLOOMINGTON,MN,55438,952-884-5361,Dentist,2020-08-22,44.80739103796,-93.382060248376
nppes,1164474003,ROBBINSDALE DENTALCARE PA,,3920 W BROADWAY AVE,ROBBINSDALE,MN,55422,763-535-5555,"Dentist, General Practice",2024-02-29,45.026495589383,-93.333547671385
nppes,1225178361,"ROBBINSDALE FAMILY DENTISTRY, P.A.",MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, 100",ROBBINSDALE,MN,55422,763-537-5123,"Dentist, General Practice",2020-08-22,45.030451792688,-93.33675006947
nppes,1972699908,ROBERT D THOMPSON DDS PA,BASS LAKE DENTAL GROUP,7123 BASS LAKE RD,NEW HOPE,MN,55428,763-533-5359,"Dentist, General Practice",2008-07-01,45.054615418725,-93.371046066792
nppes,1437134053,ROBERT J DONSKER DDS,,3844 CENTRAL AVE NE,COLUMBIA HEIGHTS,MN,55421,763-781-6976,Dentist,2020-08-22,45.03748713842,-93.247473307618
nppes,1033392014,ROBERT K. PETERSON DDS PA,,"7300 FRANCE AVE S, #110",EDINA,MN,55435,952-831-0414,"Dentist, General Practice",2007-12-12,44.871048701313,-93.329103280804
nppes,1932399557,"ROGER E AUSTIN, DDS, PA",FOLEY DENTAL CLINIC,11237 FOLEY BLVD NW,COON RAPIDS,MN,55448,763-757-3120,"Dentist, General Practice",2007-07-30,45.174440986393,-93.276475974852
nppes,1356967061,ROSEMARY LELICH PA,,5804 EXCELSIOR BLVD,ST LOUIS PARK,MN,55416,952-922-7117,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-06-18,44.929356966149,-93.353281015316
nppes,1679705404,ROY KRENGEL DDS PA,,"8900 PENN AVE S, SUITE #112",BLOOMINGTON,MN,55431,952-888-1311,"Dentist, General Practice",2009-08-12,44.842011463058,-93.308932468547
nppes,1174884753,"RUSSELL N. FRYS JR,, DDS PA",,"7550 FRANCE AVE SOUTH, SUITE 138",EDINA,MN,55435,952-831-1332,"Dentist, General Practice",2012-05-31,44.866411114211,-93.329048469772
nppes,1992467161,"S AND A DENTAL, PLLC",OXBORO FAMILY DENTAL,9848 LYNDALE AVE S,BLOOMINGTON,MN,55420,952-888-3161,"Dentist, General Practice",2021-10-06,44.825403525768,-93.288666212575
nppes,1932012630,SAM SAUZA DDS PC,STACKED SMILES EDINA,7701 YORK AVE S STE 240,EDINA,MN,55435,651-505-5900,Dentist,2026-09-24,44.865460737703,-93.321148690399
nppes,1083849558,"SCOTT A. ARMSTRONG, D.D.S.",,"4001 STINSON BLVD, SUITE 420",MINNEAPOLIS,MN,55421,612-788-5151,"Dentist, General Practice",2009-05-27,45.041156495694,-93.226940407415
nppes,1689741787,SCOTT C. OSBORN D.D.S. AND ASSOCIATES PA,NICOLLET STATION DENTAL,"510 MARQUETTE AVE, SUITE 100",MINNEAPOLIS,MN,55402,612-338-5557,"Dentist, General Practice",2022-07-21,44.978123264842,-93.269441163747
nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",MINNEAPOLIS,MN,55402,612-339-5808,Dentist,2020-08-22,44.975586734473,-93.273227034334
nppes,1124677133,"SENIORWELL OF MINNESOTA, LLC","SENIORWELL OF MINNESOTA, LLC",100 S 5TH ST STE 1900,MINNEAPOLIS,MN,55402,844-882-3127,Dentist,2019-09-12,44.978252408435,-93.26914577235
nppes,1508476482,SENSATIONAL SMILES,MUVE ORTHODONTICS,950 NICOLLET MALL STE 220,MINNEAPOLIS,MN,55403,612-271-0773,"Dentist, Orthodontics and Dentofacial Orthopedics",2024-04-30,44.974455797275,-93.274374245668
nppes,1801090170,"SHAUNA ANDERSON NOVAK ,D.D.S.,P.A.",,"9800 SHELARD PKWY, SUITE 130",PLYMOUTH,MN,55441,763-525-5011,Dentist,2020-08-22,,
nppes,1144307232,"SKYWAY DENTAL CLINIC, P.L.L.C.",SKYWAY DENTAL CLINIC|DR. FREDRICK R SCHILLING DDS PA,"250 2ND AVE S., SUITE 250",MINNEAPOLIS,MN,55401,612-338-4122,"Dentist, General Practice",2021-03-22,44.980104942187,-93.26594383349
nppes,1023314564,"SMILE DESIGN DENTISTRY, PLLC",,"3475 PLYMOUTH BLVD, 100",PLYMOUTH,MN,55447,763-537-1238,"Dentist, General Practice",2011-02-01,45.019898534542,-93.476832935989
nppes,1063644888,SNORING AND SLEEP APNEA DENTAL TREATMENT CENTER,,"7225 OHMS LN, SUITE 180",EDINA,MN,55439,952-345-0290,"Dentist, General Practice",2023-10-02,44.871812288214,-93.354881502934
nppes,1285691220,SOUTHDALE DENTAL ASSOCIATES,,"7373 FRANCE AVE S, STE 600",EDINA,MN,55435,952-896-1111,"Dentist, Prosthodontics",2025-09-11,44.869024104026,-93.328733433821
nppes,1326044538,SOUTHDALE PERIODONTICS,,"6545 FRANCE AVE S, STE 190",EDINA,MN,55435,952-922-6949,"Dentist, Periodontics",2020-08-22,44.884796694699,-93.328756101197
nppes,1134547730,"SOUTHDALE PERIODONTICS, PLLC",,"6545 FRANCE AVE S, SUITE 190",EDINA,MN,55435,952-922-6949,"Dentist, Periodontics",2014-04-01,44.884796694699,-93.328756101197
nppes,1992822290,"SOUTHSIDE COMMUNITY HEALTH SERVICES, INC.",SOUTHSIDE DENTAL CLINIC,4243 4TH AVE S,MINNEAPOLIS,MN,55409,612-822-9030,Dentist,2026-01-05,44.926080372255,-93.270069319401
nppes,1376409276,"SOUTHSIDE COMMUNITY HEALTH SERVICES, INC.",SOUTHSIDE EAST LAKE STREET DENTAL CLINIC,1000 E LAKE ST,MINNEAPOLIS,MN,55407,612-822-9030,Dentist,2026-01-12,44.948417306575,-93.260036068628
nppes,1356586804,"STANLEY P. WILLIAMSON, D.D.S., P.A.",WILLIAMSON ORTHODONTICS,5101 VERNON AVE S STE 502,EDINA,MN,55436,952-926-3747,"Dentist, Orthodontics and Dentofacial Orthopedics",2008-12-12,44.910740908449,-93.355437309761
nppes,1588360903,STATE OF MINNESOTA MINNESOTA MANAGEMENT AND BUDGET,MINNESOTA VETERANS HOMES DENTAL CLINIC,5101 MINNEHAHA AVE. S,MINNEAPOLIS,MN,55417,612-548-5733,"Dentist, General Practice",2024-12-03,,
nppes,1386516433,STEADY DENTAL,,6230 HIGHWAY 65 NE STE 105,FRIDLEY,MN,55432,763-571-5497,"Dentist, General Practice",2025-09-18,45.081050733698,-93.243955786413
nppes,1619089737,STEPHEN G SINYKIN DDS PA,DOORSTEP DENTAL SERVICE,"715 FLORIDA AVE SO., #206",MINNEAPOLIS,MN,55426,763-541-6000,"Dentist, General Practice",2020-08-22,44.974300842663,-93.362798566986
nppes,1164758199,"STEPHEN P. BOGER, DDS, PA",BOGER DENTAL,"2720 ANNAPOLIS CIRCLE, SUITE A",PLYMOUTH,MN,55441,763-546-7707,Dentist,2009-10-27,45.009589144932,-93.453097455592
nppes,1740340561,"STEPHEN W. ROBINSON, DDS, PA",,"3475 PLYMOUTH BLVD, SUITE 300",PLYMOUTH,MN,55447,763-546-6700,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-08-22,45.019898534542,-93.476832935989
nppes,1295907202,SUMMIT DENTAL P.A.,,10756 BUTTERNUT ST NW,COON RAPIDS,MN,55448,763-757-4170,"Dentist, General Practice",2008-03-31,45.166357815824,-93.268000586284
nppes,1831031871,SUNNY SMILES PLLC,,915 COUNTY HIGHWAY 10,MINNEAPOLIS,MN,55432,763-807-1743,Dentist,2026-05-22,45.124253435073,-93.248069674257
nppes,1932274107,SWEENDENT P.A.,,3548 NOBLE AVE N,CRYSTAL,MN,55422,763-521-2254,"Dentist, General Practice",2020-08-22,45.019590295112,-93.338724908659
