pair_key,verdict,routed_by,score,block,a_source,a_record_id,a_name,a_other_names,a_address,a_postal_code,a_phone,b_source,b_record_id,b_name,b_other_names,b_address,b_postal_code,b_phone,distance_m
nppes:1659554517|nppes:1902812126,distinct,,0.379,address,nppes,1659554517,"WAYZATA DENTAL, LTD.",WAYZATA DENTAL,"250 CENTRAL AVE N, SUITE 202",55391,952-473-4900,nppes,1902812126,"MICHAEL W. GLEYSTEEN, DDS, PA",WAYZATA ORTHODONTICS,250 CENTRAL AVE N # 113,55391,952-473-7037,0
nppes:1659554517|osm:node/6236126673,auto_merge,score,0.950,address+nearby+phone,nppes,1659554517,"WAYZATA DENTAL, LTD.",WAYZATA DENTAL,"250 CENTRAL AVE N, SUITE 202",55391,952-473-4900,osm,node/6236126673,Wayzata Dental,,"250 Central Avenue North, 202",55391,+1-952-473-4900,82
nppes:1659611333|nppes:1952028490,auto_merge,score,1.000,address+nearby+phone,nppes,1659611333,"DAN B ANG, DDS,LLC",,"5851 DULUTH ST, SUITE 313",55422,763-542-8723,nppes,1952028490,"DAN B. ANG DDS, LLC",,"5851 DULUTH STREET, SUITE 313",55422,763-542-8723,0
nppes:1659611333|nppes:1972748721,distinct,,0.271,address,nppes,1659611333,"DAN B ANG, DDS,LLC",,"5851 DULUTH ST, SUITE 313",55422,763-542-8723,nppes,1972748721,CENTENNIAL LAKES DENTAL GROUP,,5851 DULUTH ST STE 218,55422,763-544-0121,0
nppes:1659670362|nppes:1740259464,distinct,,0.000,phone,nppes,1659670362,NORTHERN ORTHODONTICS,,1109 EAST MOORE LAKE DRIVE,55432,651-439-2600,nppes,1740259464,"ST. CROIX VALLEY DENTAL, PLLC",ST CROIX VALLEY DENTAL,13961 60TH ST. NORTH,55082,651-439-2600,33104
nppes:1659881944|osm:node/12897274799,review,same place,0.518,nearby,nppes,1659881944,"DENTISTS OF HIGHLAND PARK, PC",,2096 FORD PKWY,55116,651-237-9913,osm,node/12897274799,Dentists of Highland Park,,,,,41
nppes:1669199741|nppes:1821746249,distinct,,0.307,address,nppes,1669199741,METROPOLITAN PERIODONTISTS,,"825 NICOLLET MALL, STE. 210",55402,612-332-0869,nppes,1821746249,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE DOWNTOWN MINNEAPOLIS,825 NICOLLET MALL STE 1025,55402,612-333-2879,0
nppes:1669199741|nppes:1841656410,distinct,,0.260,address,nppes,1669199741,METROPOLITAN PERIODONTISTS,,"825 NICOLLET MALL, STE. 210",55402,612-332-0869,nppes,1841656410,CITYSCAPE DENTAL PA,,"825 NICOLLET MALL, SUITE# 1921",55402,612-332-5916,0
nppes:1669199741|nppes:1861138133,distinct,,0.346,address,nppes,1669199741,METROPOLITAN PERIODONTISTS,,"825 NICOLLET MALL, STE. 210",55402,612-332-0869,nppes,1861138133,DOWNTOWN PERIODONTICS AND IMPLANT DENTISTRY,,"825 NICOLLET MALL, SUITE 725",55402,612-339-5593,0
nppes:1669199741|nppes:1982775235,auto_merge,score,0.955,address+nearby+phone,nppes,1669199741,METROPOLITAN PERIODONTISTS,,"825 NICOLLET MALL, STE. 210",55402,612-332-0869,nppes,1982775235,"METROPOLITAN PERIODONTISTS, P.A.",,"825 NICOLLET MALL, SUITE 210",55402,612-332-0869,0
nppes:1669530101|nppes:1861088197,distinct,,0.452,address+nearby,nppes,1669530101,"PDG, P.A.",PARK DENTAL MINNETONKA,14525 HIGHWAY 7 STE 125,55345,952-474-5622,nppes,1861088197,ORTHODONTICS SPECIALIST OF MINNESOTA P.L.L.C.,THE DENTAL ORTHODONTICS MINNETONKA,14525 HIGHWAY 7 STE 125,55345,952-241-5860,0
nppes:1669817557|nppes:1730837105,distinct,,0.305,address,nppes,1669817557,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,1375 SAINT ANTHONY AVE,55104,651-286-8153,nppes,1730837105,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. PAUL MIDWAY,1375 SAINT ANTHONY AVE,55104,651-645-4671,0
nppes:1669842662-pl1|nppes:1669842662-pl2,auto_merge,score,1.000,address+nearby+phone,nppes,1669842662-pl1,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,nppes,1669842662-pl2,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,0
nppes:1669894887|nppes:1992820153,distinct,,0.450,phone,nppes,1669894887,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,4980 W. 77TH ST.,55436,952-920-1373,nppes,1992820153,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3401 WOODDALE AVE S,55416,952-920-1373,8696
nppes:1669894887|osm:node/6611097224,distinct,,0.450,phone,nppes,1669894887,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,4980 W. 77TH ST.,55436,952-920-1373,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,7488
nppes:1669894986|nppes:1891443255,distinct,,0.313,address,nppes,1669894986,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,7600 SUNWOOD DR. N.W.,55303,763-786-9457,nppes,1891443255,"NORTHLAND DENTAL PARTNERS, PLLC",SUNWOOD DENTAL CARE,7600 SUNWOOD DR NW,55303,763-203-6040,0
nppes:1669972063|nppes:1710854369,distinct,,0.257,address,nppes,1669972063,SLETTEN & BRETTIN ORTHODONTICS,,9950 VALLEY CREEK RD STE 150,55125,651-756-1123,nppes,1710854369,"MINNESOTA HEAD AND NECK PAIN CLINIC, PA",,9950 VALLEY CREEK RD STE 100,55125,763-577-2484,0
nppes:1679142673|nppes:1740215656,auto_merge,score,0.930,address+nearby+phone,nppes,1679142673,ALEX W SCOTT DMD PLLC,GLEN LAKE FAMILY DENTISTRY,"5509 EDEN PRAIRIE ROAD, SUITE A",55345,952-938-6038,nppes,1740215656,GLEN LAKE FAMILY DENTISTRY P.L.L.C.,NONE,5509 EDEN PRAIRIE RD,55345,952-938-6038,0
nppes:1679182687|osm:node/13626360295,review,same place,0.550,nearby,nppes,1679182687,DOWNTOWN DENTAL CENTER PLLC,HOLGER DENTAL GROUP,120 1ST AVE N STE 200,55401,612-333-8988,osm,node/13626360295,Holger Dental Group,,120 North 1st Avenue,55402,,46
nppes:1679673867|nppes:1720188998,review,same place,0.497,address+nearby,nppes,1679673867,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE RICHFIELD,6601 LYNDALE AVE S STE 220A,55423,612-866-1234,nppes,1720188998,"METRO DENTALCARE, PLC",,"6601 LYNDALE AVE S, SUITE 220",55423,612-861-9123,0
nppes:1679673867|nppes:1861140501,review,score,0.700,address+nearby,nppes,1679673867,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE RICHFIELD,6601 LYNDALE AVE S STE 220A,55423,612-866-1234,nppes,1861140501,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE SPECIALTY CENTER RICHFIELD - ENDODONTICS,6601 LYNDALE AVE S STE 230A,55423,612-638-1206,0
nppes:1679705404|nppes:1740455773,distinct,,0.270,address,nppes,1679705404,ROY KRENGEL DDS PA,,"8900 PENN AVE S, SUITE #112",55431,952-888-1311,nppes,1740455773,BISMILLAH DENTAL CARE PLLC,,"8900 PENN AVE S, SUITE 202",55431,952-888-1861,0
nppes:1679705404|osm:node/14143321792,distinct,,0.162,phone,nppes,1679705404,ROY KRENGEL DDS PA,,"8900 PENN AVE S, SUITE #112",55431,952-888-1311,osm,node/14143321792,Krengel Dental,,,,+19528881311,1744
nppes:1679944698|osm:node/4869073856,distinct,,0.360,phone,nppes,1679944698,TWINCARE DENTAL LLC,,2228 E LAKE ST,55407,612-886-3270,osm,node/4869073856,TwinCare Dental,,4601 Bloomington Avenue,55407,+1-612-886-3270,3355
nppes:1689028037|osm:way/390529015,auto_merge,score,1.000,address+nearby+phone,nppes,1689028037,THE DENTIST'S HOUSE OF EDINA,,3930 SUNNYSIDE RD,55424,952-929-9131,osm,way/390529015,The Dentist's House of Edina,,3930 Sunnyside Road,55424,+1-952-929-9131,19
nppes:1689722639|nppes:1851772362,auto_merge,score,1.000,address+nearby+phone,nppes,1689722639,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",,"2200 COUNTY ROAD C W, SUITE 2210",55113,651-633-0500,nppes,1851772362,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",,"2200 COUNTY ROAD C W, SUITE 2210",55113,651-633-0500,0
nppes:1689722639|nppes:1932256344,review,score,0.638,address+phone,nppes,1689722639,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",,"2200 COUNTY ROAD C W, SUITE 2210",55113,651-633-0500,nppes,1932256344,"PDG,P.A.",PARK DENTAL,"2200 COUNTY ROAD C W, SUITE 2210",55113,651-633-0500,0
nppes:1689732133|nppes:1881841021,review,keys agree,0.591,address+phone,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
nppes:1689842841|nppes:1740259464,review,score,0.700,address+nearby,nppes,1689842841,"ST. CROIX VALLEY DENTAL, PLLC",NORTHERN ORTHODONTICS,13961 60TH ST N,55082,651-351-7777,nppes,1740259464,"ST. CROIX VALLEY DENTAL, PLLC",ST CROIX VALLEY DENTAL,13961 60TH ST. NORTH,55082,651-439-2600,0
nppes:1689842841|nppes:1821690496,distinct,,0.446,phone,nppes,1689842841,"ST. CROIX VALLEY DENTAL, PLLC",NORTHERN ORTHODONTICS,13961 60TH ST N,55082,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1699000869|nppes:1790493849,distinct,,0.279,address,nppes,1699000869,BRIAN J DEVOE DDS PA,DEVOE ORTHODONTICS,700 VILLAGE CENTER DR STE 140,55127,651-490-3155,nppes,1790493849,THE GORMAN CENTER FOR FINE DEN,,"700 VILLAGE CENTER DR, STE 100",55127,651-483-5134,0
nppes:1699000869|nppes:1912050683,distinct,,0.304,address,nppes,1699000869,BRIAN J DEVOE DDS PA,DEVOE ORTHODONTICS,700 VILLAGE CENTER DR STE 140,55127,651-490-3155,nppes,1912050683,"EGGERT FAMILY DENTISTRY, PA",,"700 VILLAGE CENTER DR, SUITE 160",55127,651-482-8412,0
nppes:1699267633|nppes:1861088197,distinct,,0.390,phone,nppes,1699267633,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,1150 HAZELTINE BLVD,55318,952-241-5860,nppes,1861088197,ORTHODONTICS SPECIALIST OF MINNESOTA P.L.L.C.,THE DENTAL ORTHODONTICS MINNETONKA,14525 HIGHWAY 7 STE 125,55345,952-241-5860,14404
nppes:1699267633|osm:way/1021270932,review,score,0.650,address,nppes,1699267633,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,1150 HAZELTINE BLVD,55318,952-241-5860,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,283
nppes:1699272427|osm:node/6656004386,review,same place,0.507,address+nearby,nppes,1699272427,"GROUP HEALTH, INC.",HEALTHPARTNERS,5500 EXCELSIOR BLVD,55416,952-853-9120,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,112
nppes:1699601310|osm:node/3201016445,distinct,,0.200,nearby,nppes,1699601310,"ONYX DENTAL, PLLC",,2232 HENNEPIN AVE,55405,612-749-3314,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,61
nppes:1699816132|nppes:1811483795,distinct,,0.257,address,nppes,1699816132,HARRINGTON ORTHODONTICS LTD,,"15600 36TH AVE N, SUITE 170",55446,763-473-7656,nppes,1811483795,MINNESOTA DURABLE MEDICAL EQUIPMENT LLC,,15600 36TH AVE N STE 270,55446,612-210-2452,0
nppes:1699838011|osm:node/7147743959,distinct,,0.258,address,nppes,1699838011,LEXINGTON DENTAL,,"1790 LEXINGTON AVE N, SUITE B",55113,651-488-5557,osm,node/7147743959,Twin Cities Oral & Maxillofacial Surgery,,1790 Lexington Avenue North,55113,+1-651-488-9884,31
nppes:1699918789|nppes:1962645051,distinct,,0.450,phone,nppes,1699918789,MINNESOTA ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS PA,,7810 CAHILL AVE,55076,651-450-7273,nppes,1962645051,MINNESOTA ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS PA,,1745 N FRONTAGE RD,55033,651-450-7273,16086
nppes:1700302742|nppes:1871632331,review,score,0.620,address+phone,nppes,1700302742,"MICHAEL R HENRICKSON DDS, PLLC",TWIN CITIES MODERN DENTISTRY-BURNSVILLE,"14050 NICOLLET AVE, 205",55337,952-435-4177,nppes,1871632331,"RIDGE POINT DENTAL CLINIC, P.A.",SHELDON T. PETERSON DDS,"14050 NICOLLET AVE SO, SUITE 205",55337,952-435-4177,0
nppes:1700534138|osm:node/4751252074,review,same place,0.314,nearby,nppes,1700534138,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE EDEN PRAIRIE,8353 CRYSTAL VIEW RD STE 105,55344,952-252-4000,osm,node/4751252074,Metro DentalCare,,,,,67
nppes:1700589264|nppes:1710080809,distinct,,0.272,address,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,0
nppes:1700589264|nppes:1821362302,distinct,,0.290,address,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",55435,952-926-7766,0
nppes:1700589264|nppes:1881312676,distinct,,0.264,address,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,nppes,1881312676,"MARIE JOYCELYN LUA, DMD, MS, PA",,6545 FRANCE AVE S STE 680,55435,952-920-7482,0
nppes:1700940343|nppes:1780790881,distinct,,0.299,address,nppes,1700940343,LAKE MINNETONKA ORTHDONTICS,,11601 MINNETONKA MILLS RD,55305,952-938-1443,nppes,1780790881,TONKA SMILES,AXEL BERGSTEDT AND JOHNSON PA,"11601 MINNETONKA MILLS RD, STE D40",55305,952-938-8533,0
nppes:1700940343|nppes:1841323110,distinct,,0.260,address,nppes,1700940343,LAKE MINNETONKA ORTHDONTICS,,11601 MINNETONKA MILLS RD,55305,952-938-1443,nppes,1841323110,SWANSON & WALMAN PA,PETER L WALMAN DDS,11601 MINNETONKA MILLS RD,55305,952-933-6060,0
nppes:1700940343|nppes:1952468654,distinct,,0.250,address,nppes,1700940343,LAKE MINNETONKA ORTHDONTICS,,11601 MINNETONKA MILLS RD,55305,952-938-1443,nppes,1952468654,BLUE RIDGE DENTAL CENTER PA,,"11601 MINNETONKA MILLS RD, SUITE D",55305,952-938-8858,0
nppes:1700940343|nppes:1982371456,distinct,,0.250,address,nppes,1700940343,LAKE MINNETONKA ORTHDONTICS,,11601 MINNETONKA MILLS RD,55305,952-938-1443,nppes,1982371456,"FACIAL DESIGNS, P.A.",,11601 MINNETONKA MILLS RD,55305,952-935-8420,0
nppes:1700975216|nppes:1992915649,review,score,0.600,address,nppes,1700975216,"GROUP HEALTH PLAN, INC.",THREE RIVERS ORTHODONTICS,1395 CURVE CREST BLVD,55082,651-439-1966,nppes,1992915649,"GROUP HEALTH PLAN, INC",THREE RIVERS DENTAL CARE,1395 CURVE CREST BLVD W,55082,651-430-0036,
nppes:1710045117|osm:way/489112914,review,score,0.650,address+nearby,nppes,1710045117,"PDG, P.A.",PARK DENTAL,5350 S ROBERT TRL,55077,651-450-9579,osm,way/489112914,Park Dental,,5350 Robert Trail South,55077,,59
nppes:1710052691|nppes:1932399557,review,keys agree,0.562,address+phone,nppes,1710052691,THOMAS W. ANDERSON,,11237 FOLEY BLVD. NW,55448,763-757-3120,nppes,1932399557,"ROGER E AUSTIN, DDS, PA",FOLEY DENTAL CLINIC,11237 FOLEY BLVD NW,55448,763-757-3120,0
nppes:1710080809|nppes:1821362302,distinct,,0.424,address+nearby,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",55435,952-926-7766,0
nppes:1710080809|nppes:1881312676,distinct,,0.276,address,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,nppes,1881312676,"MARIE JOYCELYN LUA, DMD, MS, PA",,6545 FRANCE AVE S STE 680,55435,952-920-7482,0
nppes:1710108022|nppes:1770702714,distinct,,0.279,address,nppes,1710108022,LAND OF LAKES ENDODONTICS PA,,2850 CURVE CREST BLVD W STE 115,55082,651-439-8764,nppes,1770702714,"GOSSAI & KNUTSON, DDS, PA",SOUTHILL DENTAL GROUP PA,"2850 CURVE CREST BLVD W, SUITE 200",55082,651-439-9400,0
nppes:1710161500|osm:way/608991745,review,score,0.650,address+nearby,nppes,1710161500,NORTHPARK DENTAL,,9120 BALTIMORE ST NE,55449,763-786-1560,osm,way/608991745,Northpark Dental,,9120 Baltimore Street Northeast,55449,,62
nppes:1710317417|nppes:1891885000,distinct,,0.513,phone,nppes,1710317417,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,11240 STILLWATER BLVD N,55042,651-777-0210,nppes,1891885000,ST CROIX VALLEY DENTAL PLLC,LAKE ELMO DENTAL,11240 STILLWATER BLVD N,55128,651-777-0210,0
nppes:1710321930|nppes:1841803723,distinct,,0.293,address,nppes,1710321930,BRITE DENTAL WEST ST PAUL PC,,"1200 ROBERT ST S, SUITE C",55118,651-340-9151,nppes,1841803723,ALL ABOUT DENTISTRY,,1200 ROBERT ST S STE C,55118,952-564-0339,0
nppes:1710344494|nppes:1952428393,distinct,,0.197,address,nppes,1710344494,"BLOOMINGTON SMILES DENTISTRY, PC",BLOOMINGTON SMILES DENITSTRY,"10700 FRANCE AVENUE, SUITE 102",55437,952-679-3531,nppes,1952428393,"NORMANDALE DENTAL ASSOCIATES, P.A.",,10700 NORMANDALE BLVD,55437,952-888-9661,1649
nppes:1710442413|osm:node/7201827393,distinct,,0.217,address,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,84
nppes:1710442413|osm:node/7201827394,distinct,,0.262,address,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,78
nppes:1710442413|osm:node/7201827396,distinct,,0.330,address,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,78
nppes:1710749296|osm:way/526980397,distinct,,0.500,address+phone,nppes,1710749296,FAMILY SMILES-BURNSVILLE PLLC,,50 MCANDREWS RD E,55337,952-892-5050,osm,way/526980397,Crestridge Dental,,50 McAndrews Road East,55337,+1-952-892-5050,77
nppes:1720188998|nppes:1861140501,distinct,,0.380,address,nppes,1720188998,"METRO DENTALCARE, PLC",,"6601 LYNDALE AVE S, SUITE 220",55423,612-861-9123,nppes,1861140501,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE SPECIALTY CENTER RICHFIELD - ENDODONTICS,6601 LYNDALE AVE S STE 230A,55423,612-638-1206,0
nppes:1720413263|nppes:1861507329,distinct,,0.273,address,nppes,1720413263,EXCEL DENTISTRY PLLC,,"1421 WAYZATA BLVD, SUITE 320",55391,952-475-2907,nppes,1861507329,MARK F SOUERS DDS PA,MARK F SOUERS DDS,"1421 WAYZATA BLVD, SUITE #325",55391,952-476-6655,0
nppes:1720415896|nppes:1841462652,review,score,0.797,address+nearby+phone,nppes,1720415896,MAHTOMEDI FAMILY DENTAL,,814 MAHTOMEDI AVE,55115,651-426-0011,nppes,1841462652,MAHTOMEDI DENTAL CLINIC,NORTH ST. PAUL DENTAL,"814 MAHTOMEDI AVE, MAHTOMEDI DENTAL",55115,651-426-0011,0
nppes:1720465784|osm:node/773059092,review,same place,0.550,nearby,nppes,1720465784,ROBERT J MALEY DDS PA,DR. BOB MALEY FAMILY DENTISTRY,"1150 MONTREAL AVE, SUITE 104",55116,651-224-0001,osm,node/773059092,Dr. Bob Maley Family Dentistry,,,,,17
nppes:1720647589|osm:node/12029268613,review,same place,0.500,nearby,nppes,1720647589,LINDGREN DENTAL CARE PLLC,LINDGREN DENTAL CARE,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,osm,node/12029268613,Lindgren Dental Care,,,,,63
nppes:1720647589|osm:node/5729081339,distinct,,0.219,nearby,nppes,1720647589,LINDGREN DENTAL CARE PLLC,LINDGREN DENTAL CARE,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,osm,node/5729081339,Pine Arbor Dental Care,,,,,85
nppes:1720697808|nppes:1952287146,review,same place,0.564,address+nearby,nppes,1720697808,RUSSOMANNO KEANE DDS PA,BLUEJAY FAMILY DENTISTRY,1975 11TH AVE E,55109,651-770-2900,nppes,1952287146,BLUE JAY FAMILY DENTISTRY PLLC,,1975 11TH AVE E,55109,507-696-3303,0
nppes:1730247180|osm:node/2503125447,review,same place,0.534,address+nearby,nppes,1730247180,"PDG,P.A.",PARK DENTAL,13059 RIDGEDALE DR,55305,952-545-8603,osm,node/2503125447,Park Dental Ridgepark,,13059 Ridgedale Drive,55305,,40
nppes:1730247321|osm:node/8143276702,review,same place,0.295,nearby,nppes,1730247321,"PDG,P.A.",PARK DENTAL,8559 EDINBROOK PKWY,55443,763-425-3644,osm,node/8143276702,Park Dental Edinbrook,,,,,70
nppes:1730248667|osm:way/448057160,distinct,,0.259,address,nppes,1730248667,"REYNOLDS J. FISCHBACH II, D.D.S., P.A.",,483 BRIMHALL ST,55116,651-698-0848,osm,way/448057160,Brimhall Dentistry,,483 Brimhall Street,55116,,16
nppes:1730271081|osm:node/3532499008,auto_merge,score,1.000,address+nearby+phone,nppes,1730271081,"LHD, PLLC",LINDEN HILLS DENTISTRY,4289 SHERIDAN AVE S,55410,612-922-6164,osm,node/3532499008,Linden Hills Dentistry,,4289 Sheridan Avenue South,55410,+1-612-922-6164,24
nppes:1740340561|nppes:1982767125,distinct,,0.322,address,nppes,1740340561,"STEPHEN W. ROBINSON, DDS, PA",,"3475 PLYMOUTH BLVD, SUITE 300",55447,763-546-6700,nppes,1982767125,JEANNE L BARSS DDS MS PA,JEANNE L BARSS DDS MS,"3475 PLYMOUTH BLVD, ST 200",55447,763-694-6158,0
nppes:1740438076|nppes:1932275971,distinct,,0.363,address,nppes,1740438076,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,"1895 PLAZA DR, SUITE 130",55122,952-926-2763,nppes,1932275971,"PDG, P.A.",PARK DENTAL,"1895 PLAZA DR, SUITE 130",55122,651-454-2700,0
nppes:1740923309|osm:node/6391789948,auto_merge,score,1.000,address+nearby+phone,nppes,1740923309,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE CHANHASSEN,7806 MARKET BLVD,55317,952-949-1083,osm,node/6391789948,Metro Dentalcare Chanhassen,,7806 Market Boulevard,55317,+1-952-949-1083,35
nppes:1740938166|osm:node/652952171,distinct,,0.543,phone,nppes,1740938166,"NORTHLAND DENTAL PARTNERS, PLLC",CEDAR BEND DENTAL CARE,13040 RIVERDALE DR NW STE 600,55448,763-323-3042,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,156
nppes:1750230306|nppes:1962127464,distinct,,0.099,phone,nppes,1750230306,"UNITED ENDO - VALLEY VIEW, PLLC",,4018 WEST 65TH STREET SUITE 300,55435,952-653-4500,nppes,1962127464,EDINA ENDODONTICS PLLC,,"3939 WEST 50TH STREET, SUITE 201",55424,952-653-4500,2935
nppes:1750436333|nppes:1952042053,distinct,,0.450,phone,nppes,1750436333,"GROUP HEALTH, INC.",HEALTHPARTNERS MIDWAY DENTAL CLINIC,"450 SYNDICATE ST N, #300",55104,651-254-7373,nppes,1952042053,"GROUP HEALTH, INC.",HEALTHPARTNERS ST. PAUL RESIDENCY DENTAL,205 WABASHA ST S,55107,651-254-7373,5574
nppes:1750538930|nppes:1780327411,distinct,,0.337,address,nppes,1750538930,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BURNSVILLE RIDGES|METRO DENTALCARE,14344 BURNHAVEN DR,55306,952-892-6010,nppes,1780327411,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS BURNSVILLE,14344 BURNHAVEN DR,55306,952-435-5715,0
nppes:1750538930|nppes:1871241505,distinct,,0.450,address+nearby,nppes,1750538930,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BURNSVILLE RIDGES|METRO DENTALCARE,14344 BURNHAVEN DR,55306,952-892-6010,nppes,1871241505,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE SPECIALTY CENTER BURNSVILLE - ENDODONTICS,14344 BURNHAVEN DR,55306,612-638-1238,0
nppes:1750563227|osm:node/9625347272,distinct,,0.200,phone,nppes,1750563227,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD",,13550 26TH AVE N STE 200,55441,763-557-0287,osm,node/9625347272,Gentle Dentistry,,"15650 36th Avenue North, 150",55446,+1-763-557-0287,2709
nppes:1760013015|osm:way/480968399,distinct,,0.401,address+nearby,nppes,1760013015,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS ROSEMOUNT,15015 CIMARRON AVE,55068,952-926-2835,osm,way/480968399,Park Dental Rosemount,,15015 Cimarron Avenue,55068,+1 952 423 2288,66
